location,month,total_cases,new_cases,case_fatality_rate,total_deaths,new_deaths
Afghanistan,02,1.0,1.0,,,
Afghanistan,03,175.0,174.0,0.022988505747126436,4.0,4.0
Afghanistan,04,2127.0,1952.0,0.030737704918032786,64.0,60.0
Afghanistan,05,15208.0,13081.0,0.014830670438039905,258.0,194.0
Afghanistan,06,31507.0,16299.0,0.030308607890054604,752.0,494.0
Afghanistan,07,36665.0,5158.0,0.10314075222954634,1284.0,532.0
Afghanistan,08,38159.0,1494.0,0.07965194109772424,1403.0,119.0
Afghanistan,09,39268.0,1109.0,0.05139765554553652,1460.0,57.0
Afghanistan,10,41425.0,2157.0,0.03616133518776078,1538.0,78.0
Afghanistan,11,46274.0,4849.0,0.0530006186842648,1795.0,257.0
Afghanistan,12,51526.0,5252.0,0.0753998476770754,2191.0,396.0
Africa,02,3.0,3.0,0.0,,0.0
Africa,03,5781.0,5778.0,0.034614053305642094,200.0,200.0
Africa,04,38753.0,32972.0,0.043491447288608515,1634.0,1434.0
Africa,05,146559.0,107806.0,0.0240060850045452,4222.0,2588.0
Africa,06,404901.0,258342.0,0.022930843610407908,10146.0,5924.0
Africa,07,928080.0,523179.0,0.01822703128374801,19682.0,9536.0
Africa,08,1252235.0,324155.0,0.03125048202248924,29812.0,10130.0
Africa,09,1481935.0,229700.0,0.026343056160208968,35863.0,6051.0
Africa,10,1785474.0,303539.0,0.02302834232174449,42853.0,6990.0
Africa,11,2174323.0,388849.0,0.023502696419432735,51992.0,9139.0
Africa,12,2760459.0,586136.0,0.022991251177201195,65468.0,13476.0
Albania,02,,,,,
Albania,03,243.0,243.0,0.06172839506172839,15.0,15.0
Albania,04,773.0,530.0,0.03018867924528302,31.0,16.0
Albania,05,1137.0,364.0,0.005494505494505495,33.0,2.0
Albania,06,2535.0,1398.0,0.02074391988555079,62.0,29.0
Albania,07,5276.0,2741.0,0.03465888361911711,157.0,95.0
Albania,08,9513.0,4237.0,0.029974038234599952,284.0,127.0
Albania,09,13649.0,4136.0,0.024903288201160542,387.0,103.0
Albania,10,20875.0,7226.0,0.0168834763354553,509.0,122.0
Albania,11,38182.0,17307.0,0.017391806783382445,810.0,301.0
Albania,12,58316.0,20134.0,0.018426542167477897,1181.0,371.0
Algeria,02,1.0,1.0,,,
Algeria,03,716.0,715.0,0.06153846153846154,44.0,44.0
Algeria,04,4006.0,3290.0,0.12340425531914893,450.0,406.0
Algeria,05,9394.0,5388.0,0.03767631774313289,653.0,203.0
Algeria,06,13907.0,4513.0,0.0573897629071571,912.0,259.0
Algeria,07,30394.0,16487.0,0.018074846849032572,1210.0,298.0
Algeria,08,44494.0,14100.0,0.02127659574468085,1510.0,300.0
Algeria,09,51530.0,7036.0,0.03212052302444571,1736.0,226.0
Algeria,10,57942.0,6412.0,0.035558328134747345,1964.0,228.0
Algeria,11,83199.0,25257.0,0.018489923585540642,2431.0,467.0
Algeria,12,99610.0,16411.0,0.019803790140759246,2756.0,325.0
Andorra,03,376.0,376.0,0.031914893617021274,12.0,12.0
Andorra,04,745.0,369.0,0.08130081300813008,42.0,30.0
Andorra,05,764.0,19.0,0.47368421052631576,51.0,9.0
Andorra,06,855.0,91.0,0.01098901098901099,52.0,1.0
Andorra,07,925.0,70.0,0.0,52.0,0.0
Andorra,08,1176.0,251.0,0.00398406374501992,53.0,1.0
Andorra,09,2050.0,874.0,0.0,53.0,0.0
Andorra,10,4756.0,2706.0,0.008130081300813009,75.0,22.0
Andorra,11,6745.0,1989.0,0.0005027652086475615,76.0,1.0
Andorra,12,8049.0,1304.0,0.006134969325153374,84.0,8.0
Angola,03,7.0,7.0,0.2857142857142857,2.0,2.0
Angola,04,27.0,20.0,0.0,2.0,0.0
Angola,05,86.0,59.0,0.03389830508474576,4.0,2.0
Angola,06,284.0,198.0,0.045454545454545456,13.0,9.0
Angola,07,1148.0,864.0,0.04513888888888889,52.0,39.0
Angola,08,2654.0,1506.0,0.03718459495351926,108.0,56.0
Angola,09,4972.0,2318.0,0.032355478861087146,183.0,75.0
Angola,10,10805.0,5833.0,0.01731527515858049,284.0,101.0
Angola,11,15139.0,4334.0,0.014766958929395477,348.0,64.0
Angola,12,17553.0,2414.0,0.023612261806130904,405.0,57.0
Antigua and Barbuda,03,7.0,7.0,,,
Antigua and Barbuda,04,24.0,17.0,0.17647058823529413,3.0,3.0
Antigua and Barbuda,05,26.0,2.0,0.0,3.0,0.0
Antigua and Barbuda,06,69.0,43.0,0.0,3.0,0.0
Antigua and Barbuda,07,91.0,22.0,0.0,3.0,0.0
Antigua and Barbuda,08,94.0,3.0,0.0,3.0,0.0
Antigua and Barbuda,09,101.0,7.0,0.0,3.0,0.0
Antigua and Barbuda,10,128.0,27.0,0.0,3.0,0.0
Antigua and Barbuda,11,141.0,13.0,0.07692307692307693,4.0,1.0
Antigua and Barbuda,12,159.0,18.0,0.05555555555555555,5.0,1.0
Argentina,01,,,,,
Argentina,02,,,,,
Argentina,03,1054.0,1054.0,0.025616698292220113,27.0,27.0
Argentina,04,4428.0,3374.0,0.056609365737996444,218.0,191.0
Argentina,05,16851.0,12423.0,0.025839169282781935,539.0,321.0
Argentina,06,64530.0,47679.0,0.01610772038004153,1307.0,768.0
Argentina,07,191302.0,126772.0,0.01763796421922822,3543.0,2236.0
Argentina,08,417735.0,226433.0,0.02259829618474339,8660.0,5117.0
Argentina,09,751001.0,333266.0,0.02483601687540883,16937.0,8277.0
Argentina,10,1166924.0,415923.0,0.03381635543117356,31002.0,14065.0
Argentina,11,1424533.0,257609.0,0.02999895189997244,38730.0,7728.0
Argentina,12,1625514.0,200981.0,0.022464810106427972,43245.0,4515.0
Armenia,03,532.0,532.0,0.005639097744360902,3.0,3.0
Armenia,04,2066.0,1534.0,0.018904823989569754,32.0,29.0
Armenia,05,9282.0,7216.0,0.013719512195121951,131.0,99.0
Armenia,06,25542.0,16260.0,0.01918819188191882,443.0,312.0
Armenia,07,38550.0,13008.0,0.022678351783517837,738.0,295.0
Armenia,08,43781.0,5231.0,0.026954693175301088,879.0,141.0
Armenia,09,50359.0,6578.0,0.012161751292186074,959.0,80.0
Armenia,10,89813.0,39454.0,0.00968216150453693,1341.0,382.0
Armenia,11,135124.0,45311.0,0.018163359890534306,2164.0,823.0
Armenia,12,159409.0,24285.0,0.027136092238007,2823.0,659.0
Asia,01,9889.0,9333.0,0.021000750026786672,213.0,196.0
Asia,02,83720.0,73831.0,0.03644810445476832,2904.0,2691.0
Asia,03,179033.0,95313.0,0.04440107855171907,7136.0,4232.0
Asia,04,520964.0,341931.0,0.03383723616753088,18706.0,11570.0
Asia,05,1138778.0,617814.0,0.019625647848705272,30831.0,12125.0
Asia,06,2305204.0,1166426.0,0.02242062505465413,56983.0,26152.0
Asia,07,4296518.0,1991314.0,0.01995817836865507,96726.0,39743.0
Asia,08,7113877.0,2817359.0,0.01628510956537665,142607.0,45881.0
Asia,09,10668654.0,3554777.0,0.014771672034560817,195117.0,52510.0
Asia,10,13714627.0,3045973.0,0.015827783109042662,243328.0,48211.0
Asia,11,16791288.0,3076661.0,0.015872076904150312,292161.0,48833.0
Asia,12,20695037.0,3080524.0,0.014689384013888546,337412.0,45251.0
Australia,01,9.0,9.0,,,
Australia,02,25.0,16.0,,,
Australia,03,4559.0,4534.0,0.003970004411116012,18.0,18.0
Australia,04,6766.0,2207.0,0.03398278205709107,93.0,75.0
Australia,05,7202.0,436.0,0.022935779816513763,103.0,10.0
Australia,06,7920.0,718.0,0.001392757660167131,104.0,1.0
Australia,07,17280.0,9360.0,0.010363247863247863,201.0,97.0
Australia,08,25819.0,8539.0,0.05340203770933365,657.0,456.0
Australia,09,27096.0,1277.0,0.18089271730618636,888.0,231.0
Australia,10,27595.0,499.0,0.03807615230460922,907.0,19.0
Australia,11,27912.0,317.0,0.0031545741324921135,908.0,1.0
Australia,12,28425.0,513.0,0.001949317738791423,909.0,1.0
Austria,02,9.0,9.0,,,
Austria,03,10180.0,10171.0,0.012584799921345001,128.0,128.0
Austria,04,15452.0,5272.0,0.08649468892261002,584.0,456.0
Austria,05,16731.0,1279.0,0.0656763096168882,668.0,84.0
Austria,06,17766.0,1035.0,0.035748792270531404,705.0,37.0
Austria,07,21130.0,3364.0,0.0038644470868014267,718.0,13.0
Austria,08,27438.0,6308.0,0.0023779327837666455,733.0,15.0
Austria,09,44813.0,17375.0,0.003798561151079137,799.0,66.0
Austria,10,104925.0,60112.0,0.005157040191642268,1109.0,310.0
Austria,11,282456.0,177531.0,0.011688099543178374,3184.0,2075.0
Austria,12,360815.0,78359.0,0.03877027527150678,6222.0,3038.0
Azerbaijan,03,298.0,298.0,0.016778523489932886,5.0,5.0
Azerbaijan,04,1804.0,1506.0,0.012616201859229747,24.0,19.0
Azerbaijan,05,5494.0,3690.0,0.01056910569105691,63.0,39.0
Azerbaijan,06,17524.0,12030.0,0.012468827930174564,213.0,150.0
Azerbaijan,07,31878.0,14354.0,0.01637174306813432,448.0,235.0
Azerbaijan,08,36435.0,4557.0,0.018872064955014263,534.0,86.0
Azerbaijan,09,40229.0,3794.0,0.015023721665788086,591.0,57.0
Azerbaijan,10,55269.0,15040.0,0.009242021276595744,730.0,139.0
Azerbaijan,11,121176.0,65907.0,0.010044456582760557,1392.0,662.0
Azerbaijan,12,218700.0,97524.0,0.01280710389237521,2641.0,1249.0
Bahamas,03,14.0,14.0,,,
Bahamas,04,81.0,67.0,0.16417910447761194,11.0,11.0
Bahamas,05,102.0,21.0,0.0,11.0,0.0
Bahamas,06,104.0,2.0,0.0,11.0,0.0
Bahamas,07,574.0,470.0,0.006382978723404255,14.0,3.0
Bahamas,08,2217.0,1643.0,0.021911138161898967,50.0,36.0
Bahamas,09,4123.0,1906.0,0.024134312696747113,96.0,46.0
Bahamas,10,6714.0,2591.0,0.018525665766113468,144.0,48.0
Bahamas,11,7541.0,827.0,0.022974607013301087,163.0,19.0
Bahamas,12,7871.0,330.0,0.021212121212121213,170.0,7.0
Bahrain,02,41.0,41.0,,,
Bahrain,03,567.0,526.0,0.0076045627376425855,4.0,4.0
Bahrain,04,3040.0,2473.0,0.0016174686615446825,8.0,4.0
Bahrain,05,11398.0,8358.0,0.001316104331179708,19.0,11.0
Bahrain,06,26758.0,15360.0,0.004427083333333333,87.0,68.0
Bahrain,07,40982.0,14224.0,0.00421822272215973,147.0,60.0
Bahrain,08,51972.0,10990.0,0.003912647861692447,190.0,43.0
Bahrain,09,70864.0,18892.0,0.00322887994918484,251.0,61.0
Bahrain,10,81645.0,10781.0,0.006492904183285409,321.0,70.0
Bahrain,11,86956.0,5311.0,0.003765769158350593,341.0,20.0
Bahrain,12,92675.0,5719.0,0.0019234131841230984,352.0,11.0
Bangladesh,03,51.0,51.0,0.09803921568627451,5.0,5.0
Bangladesh,04,7667.0,7616.0,0.021402310924369748,168.0,163.0
Bangladesh,05,47153.0,39486.0,0.012206858126931064,650.0,482.0
Bangladesh,06,145483.0,98330.0,0.01217329400996644,1847.0,1197.0
Bangladesh,07,237661.0,92178.0,0.013712599535680966,3111.0,1264.0
Bangladesh,08,312996.0,75335.0,0.015530629853321829,4281.0,1170.0
Bangladesh,09,363479.0,50483.0,0.019214389002238378,5251.0,970.0
Bangladesh,10,407684.0,44205.0,0.015201900237529691,5923.0,672.0
Bangladesh,11,464932.0,57248.0,0.012594326439351593,6644.0,721.0
Bangladesh,12,513510.0,48578.0,0.0188356869364733,7559.0,915.0
Barbados,03,34.0,34.0,,,
Barbados,04,81.0,47.0,0.14893617021276595,7.0,7.0
Barbados,05,92.0,11.0,0.0,7.0,0.0
Barbados,06,97.0,5.0,0.0,7.0,0.0
Barbados,07,110.0,13.0,0.0,7.0,0.0
Barbados,08,174.0,64.0,0.0,7.0,0.0
Barbados,09,190.0,16.0,0.0,7.0,0.0
Barbados,10,237.0,47.0,0.0,7.0,0.0
Barbados,11,276.0,39.0,0.0,7.0,0.0
Barbados,12,383.0,107.0,0.0,7.0,0.0
Belarus,02,1.0,1.0,,,
Belarus,03,152.0,151.0,0.006622516556291391,1.0,1.0
Belarus,04,14027.0,13875.0,0.006342342342342342,89.0,88.0
Belarus,05,42556.0,28529.0,0.005117599635458656,235.0,146.0
Belarus,06,62118.0,19562.0,0.008025764236785604,392.0,157.0
Belarus,07,67808.0,5690.0,0.029349736379613356,559.0,167.0
Belarus,08,71843.0,4035.0,0.03023543990086741,681.0,122.0
Belarus,09,78631.0,6788.0,0.022392457277548614,833.0,152.0
Belarus,10,98482.0,19851.0,0.007405168505364969,980.0,147.0
Belarus,11,136647.0,38165.0,0.004663959124852614,1158.0,178.0
Belarus,12,194284.0,57637.0,0.004615091000572549,1424.0,266.0
Belgium,02,1.0,1.0,,,
Belgium,03,12775.0,12774.0,0.05519023015500235,705.0,705.0
Belgium,04,48519.0,35744.0,0.1927316472694718,7594.0,6889.0
Belgium,05,58381.0,9862.0,0.18992090853782195,9467.0,1873.0
Belgium,06,61427.0,3046.0,0.09192383453709783,9747.0,280.0
Belgium,07,68751.0,7324.0,0.012834516657564172,9841.0,94.0
Belgium,08,85236.0,16485.0,0.003275705186533212,9996.0,54.0
Belgium,09,118452.0,33216.0,0.0036428227360308287,10016.0,121.0
Belgium,10,429229.0,310777.0,0.005177345813879406,11625.0,1609.0
Belgium,11,577345.0,148116.0,0.033892354640957086,16645.0,5020.0
Belgium,12,646496.0,69151.0,0.04169137105754074,19528.0,2883.0
Belize,03,3.0,3.0,,,
Belize,04,18.0,15.0,0.13333333333333333,2.0,2.0
Belize,05,18.0,0.0,,2.0,0.0
Belize,06,24.0,6.0,0.0,2.0,0.0
Belize,07,48.0,24.0,0.0,2.0,0.0
Belize,08,1007.0,959.0,0.011470281543274244,13.0,11.0
Belize,09,1992.0,985.0,0.014213197969543147,27.0,14.0
Belize,10,3487.0,1495.0,0.02140468227424749,59.0,32.0
Belize,11,5854.0,2367.0,0.03760033798056612,148.0,89.0
Belize,12,10776.0,4922.0,0.02031694433157253,248.0,100.0
Benin,03,9.0,9.0,,,
Benin,04,64.0,55.0,0.01818181818181818,1.0,1.0
Benin,05,339.0,168.0,0.011904761904761904,3.0,2.0
Benin,06,1199.0,967.0,0.01861427094105481,21.0,18.0
Benin,07,1805.0,606.0,0.024752475247524754,36.0,15.0
Benin,08,2145.0,340.0,0.011764705882352941,40.0,4.0
Benin,09,2357.0,212.0,0.0047169811320754715,41.0,1.0
Benin,10,2643.0,286.0,0.0,41.0,0.0
Benin,11,3015.0,372.0,0.005376344086021506,43.0,2.0
Benin,12,3251.0,236.0,0.00423728813559322,44.0,1.0
Bhutan,03,4.0,4.0,,,
Bhutan,04,7.0,3.0,,,
Bhutan,05,43.0,36.0,,,
Bhutan,06,77.0,34.0,,,
Bhutan,07,101.0,24.0,,,
Bhutan,08,225.0,124.0,,,
Bhutan,09,282.0,57.0,,,
Bhutan,10,349.0,67.0,,,
Bhutan,11,410.0,61.0,,,
Bhutan,12,670.0,260.0,,,
Bolivia,03,107.0,107.0,0.056074766355140186,6.0,6.0
Bolivia,04,1167.0,1060.0,0.052830188679245285,62.0,56.0
Bolivia,05,9982.0,8815.0,0.028474191718661373,313.0,251.0
Bolivia,06,33219.0,23237.0,0.03485820028402978,1123.0,810.0
Bolivia,07,76789.0,43570.0,0.04255221482671563,2977.0,1854.0
Bolivia,08,116598.0,39809.0,0.05149589288854279,5027.0,2050.0
Bolivia,09,135311.0,18713.0,0.1570031528883664,7965.0,2938.0
Bolivia,10,141757.0,6446.0,0.1179025752404592,8725.0,760.0
Bolivia,11,144708.0,2951.0,0.07861741782446628,8957.0,232.0
Bolivia,12,160124.0,15416.0,0.013492475350285417,9165.0,208.0
Bosnia and Herzegovina,03,420.0,420.0,0.030952380952380953,13.0,13.0
Bosnia and Herzegovina,04,1757.0,1337.0,0.041884816753926704,69.0,56.0
Bosnia and Herzegovina,05,2510.0,753.0,0.11155378486055777,153.0,84.0
Bosnia and Herzegovina,06,4453.0,1943.0,0.016984045290787442,186.0,33.0
Bosnia and Herzegovina,07,11876.0,7423.0,0.020611612555570525,339.0,153.0
Bosnia and Herzegovina,08,19964.0,8088.0,0.03338278931750742,609.0,270.0
Bosnia and Herzegovina,09,27469.0,7505.0,0.03291139240506329,856.0,247.0
Bosnia and Herzegovina,10,50090.0,22621.0,0.016710136598735686,1234.0,378.0
Bosnia and Herzegovina,11,87901.0,37811.0,0.03826928671550607,2681.0,1447.0
Bosnia and Herzegovina,12,110985.0,23084.0,0.059305146421763995,4050.0,1369.0
Botswana,03,4.0,4.0,0.25,1.0,1.0
Botswana,04,23.0,19.0,0.0,1.0,0.0
Botswana,05,35.0,12.0,0.0,1.0,0.0
Botswana,06,227.0,192.0,0.0,1.0,0.0
Botswana,07,804.0,577.0,0.0017331022530329288,2.0,1.0
Botswana,08,1633.0,829.0,0.0048250904704463205,6.0,4.0
Botswana,09,3172.0,1539.0,0.00649772579597141,16.0,10.0
Botswana,10,6642.0,3470.0,0.0023054755043227667,24.0,8.0
Botswana,11,10742.0,4100.0,0.0024390243902439024,34.0,10.0
Botswana,12,14805.0,4063.0,0.0019689884321929607,42.0,8.0
Brazil,02,2.0,2.0,,,
Brazil,03,5717.0,5715.0,0.03517060367454068,201.0,201.0
Brazil,04,87187.0,81470.0,0.07125322204492451,6006.0,5805.0
Brazil,05,514849.0,427662.0,0.0545009844222774,29314.0,23308.0
Brazil,06,1402041.0,887192.0,0.03413015446487344,59594.0,30280.0
Brazil,07,2662485.0,1260444.0,0.026086839240775473,92475.0,32881.0
Brazil,08,3908272.0,1245787.0,0.023203003402668353,121381.0,28906.0
Brazil,09,4810935.0,902663.0,0.02500490216171484,143952.0,22571.0
Brazil,10,5535605.0,724670.0,0.02198517946099604,159884.0,15932.0
Brazil,11,6335878.0,800273.0,0.016539355944783844,173120.0,13236.0
Brazil,12,7675973.0,1340095.0,0.01628914368011223,194949.0,21829.0
Brunei,03,129.0,129.0,0.007751937984496124,1.0,1.0
Brunei,04,138.0,9.0,0.0,1.0,0.0
Brunei,05,141.0,3.0,0.3333333333333333,2.0,1.0
Brunei,06,141.0,0.0,inf,3.0,1.0
Brunei,07,141.0,0.0,,3.0,0.0
Brunei,08,144.0,3.0,0.0,3.0,0.0
Brunei,09,146.0,2.0,0.0,3.0,0.0
Brunei,10,148.0,2.0,0.0,3.0,0.0
Brunei,11,150.0,2.0,0.0,3.0,0.0
Brunei,12,157.0,7.0,0.0,3.0,0.0
Bulgaria,03,399.0,399.0,0.020050125313283207,8.0,8.0
Bulgaria,04,1506.0,1107.0,0.052393857271906055,66.0,58.0
Bulgaria,05,2513.0,1007.0,0.07348560079443893,140.0,74.0
Bulgaria,06,4989.0,2476.0,0.036348949919224556,230.0,90.0
Bulgaria,07,11690.0,6701.0,0.02283241307267572,383.0,153.0
Bulgaria,08,16266.0,4576.0,0.053758741258741256,629.0,246.0
Bulgaria,09,20833.0,4567.0,0.042916575432450185,825.0,196.0
Bulgaria,10,52844.0,32011.0,0.014182624722751554,1279.0,454.0
Bulgaria,11,145300.0,92456.0,0.029808773903262094,4035.0,2756.0
Bulgaria,12,202266.0,56966.0,0.06215988484359091,7576.0,3541.0
Burkina Faso,03,261.0,261.0,0.05363984674329502,14.0,14.0
Burkina Faso,04,645.0,384.0,0.07552083333333333,43.0,29.0
Burkina Faso,05,847.0,202.0,0.04950495049504951,53.0,10.0
Burkina Faso,06,962.0,115.0,0.0,53.0,0.0
Burkina Faso,07,1106.0,144.0,0.0,53.0,0.0
Burkina Faso,08,1368.0,262.0,0.007633587786259542,55.0,2.0
Burkina Faso,09,2056.0,688.0,0.00436046511627907,58.0,3.0
Burkina Faso,10,2500.0,444.0,0.02027027027027027,67.0,9.0
Burkina Faso,11,2886.0,386.0,0.0025906735751295338,68.0,1.0
Burkina Faso,12,6707.0,3821.0,0.004449097095001309,85.0,17.0
Burundi,03,2.0,2.0,,,
Burundi,04,11.0,9.0,0.1111111111111111,1.0,1.0
Burundi,05,63.0,52.0,0.0,1.0,0.0
Burundi,06,170.0,107.0,0.0,1.0,0.0
Burundi,07,387.0,217.0,0.0,1.0,0.0
Burundi,08,445.0,58.0,0.0,1.0,0.0
Burundi,09,508.0,63.0,0.0,1.0,0.0
Burundi,10,585.0,77.0,0.0,1.0,0.0
Burundi,11,688.0,103.0,0.0,1.0,0.0
Burundi,12,818.0,130.0,0.007692307692307693,2.0,1.0
Cambodia,01,1.0,1.0,,,
Cambodia,02,1.0,0.0,,,
Cambodia,03,109.0,108.0,,,
Cambodia,04,122.0,13.0,,,
Cambodia,05,125.0,3.0,,,
Cambodia,06,141.0,16.0,,,
Cambodia,07,239.0,98.0,,,
Cambodia,08,274.0,35.0,,,
Cambodia,09,277.0,3.0,,,
Cambodia,10,291.0,14.0,,,
Cambodia,11,326.0,35.0,,,
Cambodia,12,378.0,52.0,,,
Cameroon,03,193.0,193.0,0.031088082901554404,6.0,6.0
Cameroon,04,1832.0,1639.0,0.03355704697986577,61.0,55.0
Cameroon,05,5904.0,4072.0,0.03192534381139489,191.0,130.0
Cameroon,06,12592.0,6688.0,0.018241626794258375,313.0,122.0
Cameroon,07,17255.0,4663.0,0.016727428693973836,391.0,78.0
Cameroon,08,19142.0,1887.0,0.010598834128245893,411.0,20.0
Cameroon,09,20838.0,1696.0,0.004127358490566038,418.0,7.0
Cameroon,10,21793.0,955.0,0.008376963350785341,426.0,8.0
Cameroon,11,24445.0,2652.0,0.004147812971342383,437.0,11.0
Cameroon,12,26277.0,1832.0,0.006004366812227074,448.0,11.0
Canada,01,4.0,4.0,,,
Canada,02,20.0,16.0,,,
Canada,03,8527.0,8507.0,0.017867638415422594,152.0,152.0
Canada,04,54457.0,45930.0,0.08767689962987155,4179.0,4027.0
Canada,05,92479.0,38022.0,0.09802219767503025,7906.0,3727.0
Canada,06,106097.0,13618.0,0.06417976207960052,8780.0,874.0
Canada,07,118281.0,12184.0,0.02010833880499015,9025.0,245.0
Canada,08,130918.0,12637.0,0.013294294531930047,9193.0,168.0
Canada,09,161107.0,30189.0,0.006558680314021664,9391.0,198.0
Canada,10,237313.0,76206.0,0.011613258798519802,10276.0,885.0
Canada,11,381557.0,144244.0,0.013608884944954382,12239.0,1963.0
Canada,12,584409.0,202852.0,0.01736734170725455,15762.0,3523.0
Cape Verde,03,6.0,6.0,0.16666666666666666,1.0,1.0
Cape Verde,04,121.0,115.0,0.0,1.0,0.0
Cape Verde,05,435.0,314.0,0.009554140127388535,4.0,3.0
Cape Verde,06,1227.0,792.0,0.013888888888888888,15.0,11.0
Cape Verde,07,2451.0,1224.0,0.006535947712418301,23.0,8.0
Cape Verde,08,3884.0,1433.0,0.011863224005582694,40.0,17.0
Cape Verde,09,6024.0,2140.0,0.009345794392523364,60.0,20.0
Cape Verde,10,8793.0,2769.0,0.012639942217407007,95.0,35.0
Cape Verde,11,10761.0,1968.0,0.00508130081300813,105.0,10.0
Cape Verde,12,11840.0,1079.0,0.0074142724745134385,113.0,8.0
Cayman Islands,12,,,,,
Central African Republic,03,3.0,3.0,,,
Central African Republic,04,50.0,47.0,,,
Central African Republic,05,1011.0,961.0,0.002081165452653486,2.0,2.0
Central African Republic,06,3745.0,2734.0,0.01645940014630578,47.0,45.0
Central African Republic,07,4608.0,863.0,0.013904982618771726,59.0,12.0
Central African Republic,08,4711.0,103.0,0.02912621359223301,62.0,3.0
Central African Republic,09,4829.0,118.0,0.0,62.0,0.0
Central African Republic,10,4866.0,37.0,0.0,62.0,0.0
Central African Republic,11,4913.0,47.0,0.02127659574468085,63.0,1.0
Central African Republic,12,4963.0,50.0,0.0,63.0,0.0
Chad,03,7.0,7.0,,,
Chad,04,73.0,66.0,0.07575757575757576,5.0,5.0
Chad,05,778.0,705.0,0.0851063829787234,65.0,60.0
Chad,06,866.0,88.0,0.10227272727272728,74.0,9.0
Chad,07,936.0,70.0,0.014285714285714285,75.0,1.0
Chad,08,1013.0,77.0,0.025974025974025976,77.0,2.0
Chad,09,1200.0,187.0,0.0427807486631016,85.0,8.0
Chad,10,1483.0,283.0,0.045936395759717315,98.0,13.0
Chad,11,1688.0,205.0,0.014634146341463415,101.0,3.0
Chad,12,2113.0,425.0,0.007058823529411765,104.0,3.0
Chile,02,2.0,2.0,,,
Chile,03,2844.0,2842.0,0.00422237860661506,12.0,12.0
Chile,04,17702.0,14858.0,0.014470319020056535,227.0,215.0
Chile,05,123550.0,105848.0,0.00781309046935228,1054.0,827.0
Chile,06,279393.0,155843.0,0.02973505386831619,5688.0,4634.0
Chile,07,355667.0,76274.0,0.049413954951884,9457.0,3769.0
Chile,08,411726.0,56059.0,0.032679855152607074,11289.0,1832.0
Chile,09,462991.0,51265.0,0.02832341753633083,12741.0,1452.0
Chile,10,510256.0,47265.0,0.03101660848407913,14207.0,1466.0
Chile,11,551743.0,41487.0,0.028997035215850748,15410.0,1203.0
Chile,12,608973.0,57230.0,0.020933077057487332,16608.0,1198.0
China,01,9802.0,9254.0,0.02118003025718608,213.0,196.0
China,02,79356.0,69554.0,0.03772608333093711,2837.0,2624.0
China,03,82279.0,2923.0,0.16147793362983237,3309.0,472.0
China,04,83956.0,1677.0,0.7918902802623733,4637.0,1328.0
China,05,84146.0,190.0,0.005263157894736842,4638.0,1.0
China,06,84785.0,639.0,0.004694835680751174,4641.0,3.0
China,07,87655.0,2870.0,0.006968641114982578,4661.0,20.0
China,08,89914.0,2259.0,0.027445772465692783,4723.0,62.0
China,09,90545.0,631.0,0.025356576862123614,4739.0,16.0
China,10,91366.0,821.0,0.0,4739.0,0.0
China,11,92902.0,1536.0,0.0026041666666666665,4743.0,4.0
China,12,95963.0,3061.0,0.01274093433518458,4782.0,39.0
Colombia,03,906.0,906.0,0.017660044150110375,16.0,16.0
Colombia,04,6507.0,5601.0,0.049455454383145865,293.0,277.0
Colombia,05,29383.0,22876.0,0.02823920265780731,939.0,646.0
Colombia,06,97846.0,68463.0,0.0349823992521508,3334.0,2395.0
Colombia,07,295508.0,197662.0,0.03425544616567676,10105.0,6771.0
Colombia,08,615094.0,319586.0,0.02990431370585695,19662.0,9557.0
Colombia,09,829679.0,214585.0,0.02952676095719645,25998.0,6336.0
Colombia,10,1074184.0,244505.0,0.021741886668984273,31314.0,5316.0
Colombia,11,1316806.0,242622.0,0.02247116914377097,36766.0,5452.0
Colombia,12,1642775.0,325969.0,0.01977795434535186,43213.0,6447.0
Comoros,04,1.0,1.0,,,
Comoros,05,106.0,105.0,0.01904761904761905,2.0,2.0
Comoros,06,303.0,197.0,0.025380710659898477,7.0,5.0
Comoros,07,378.0,75.0,0.0,7.0,0.0
Comoros,08,423.0,45.0,0.0,7.0,0.0
Comoros,09,479.0,56.0,0.0,7.0,0.0
Comoros,10,545.0,66.0,0.0,7.0,0.0
Comoros,11,611.0,66.0,0.0,7.0,0.0
Comoros,12,823.0,212.0,0.014150943396226415,10.0,3.0
Congo,03,19.0,19.0,,,
Congo,04,220.0,201.0,0.04477611940298507,9.0,9.0
Congo,05,611.0,391.0,0.028132992327365727,20.0,11.0
Congo,06,1087.0,476.0,0.03571428571428571,37.0,17.0
Congo,07,3200.0,2113.0,0.008045433033601515,54.0,17.0
Congo,08,3979.0,779.0,0.03080872913992298,78.0,24.0
Congo,09,5089.0,1110.0,0.00990990990990991,114.0,11.0
Congo,10,5290.0,201.0,0.014925373134328358,92.0,3.0
Congo,11,5774.0,484.0,0.004132231404958678,94.0,2.0
Congo,12,7107.0,1333.0,0.010502625656414103,108.0,14.0
Costa Rica,03,347.0,347.0,0.005763688760806916,2.0,2.0
Costa Rica,04,719.0,372.0,0.010752688172043012,6.0,4.0
Costa Rica,05,1056.0,337.0,0.011869436201780416,10.0,4.0
Costa Rica,06,3459.0,2403.0,0.0024968789013732834,16.0,6.0
